Optical character recognition, تعرّف بصري على الحروف ,Arabeyes Technical Dictionary
Optical diff,  ,Arabeyes Technical Dictionary
Optical fiber, الياف ضؤية ,Arabeyes Technical Dictionary
Optical fibre, الياف ضؤية ,Arabeyes Technical Dictionary
Optical grep,  ,Arabeyes Technical Dictionary
Optical mouse, فأرة ضوئية ,Arabeyes Technical Dictionary
Optimal, الأمثل ,Arabeyes Technical Dictionary
Optimise, أمثلة ,Arabeyes Technical Dictionary
Optimising compiler,  ,Arabeyes Technical Dictionary
Optimization, أمثلة ,Arabeyes Technical Dictionary
Optimize, أمثلة ,Arabeyes Technical Dictionary
Optimized, مأمثل ,Arabeyes Technical Dictionary
Option, خيار ,Arabeyes Technical Dictionary
Optional, خياري ,Arabeyes Technical Dictionary
Options, خيارات ,Arabeyes Technical Dictionary
Or, أو ,Arabeyes Technical Dictionary
Orange, برتقالي ,Arabeyes Technical Dictionary
Order,  ,Arabeyes Technical Dictionary
Order-embedding,  ,Arabeyes Technical Dictionary
Ordering,  ,Arabeyes Technical Dictionary
Ordinal,  ,Arabeyes Technical Dictionary
Ordinate,  ,Arabeyes Technical Dictionary
Org, منظمة ,Arabeyes Technical Dictionary
Organization, منظمة، الشركة ,Arabeyes Technical Dictionary
Organize, تنظيم ,Arabeyes Technical Dictionary
Organizer, منظم ,Arabeyes Technical Dictionary
Orientation, توجّه، توجيه، اتجاه ,Arabeyes Technical Dictionary
Origin,  ,Arabeyes Technical Dictionary
Original, أصلي ,Arabeyes Technical Dictionary
Orphan, يتيم ,Arabeyes Technical Dictionary
Orphaned i-node,  ,Arabeyes Technical Dictionary
Orphan process, اجراء يتيم ,Arabeyes Technical Dictionary
Orthflow,  ,Arabeyes Technical Dictionary
Orthogonal, متعامِد ,Arabeyes Technical Dictionary
Orthogonal instruction set, زمرة تعليمات متعامدة ,Arabeyes Technical Dictionary
OSD,  ,Arabeyes Technical Dictionary
Other, آخر ,Arabeyes Technical Dictionary
Outbox, علبة الصادر ,Arabeyes Technical Dictionary
Outer,  ,Arabeyes Technical Dictionary
Outer join,  ,Arabeyes Technical Dictionary
Outgoing, خارج ,Arabeyes Technical Dictionary
Outline, خُطَّة، رسم تخطيطي ,Arabeyes Technical Dictionary
Outline font, خط تفصيلي ,Arabeyes Technical Dictionary
Output, خَرْج ,Arabeyes Technical Dictionary
Output device,  ,Arabeyes Technical Dictionary
Outside, في الخارج،خارج عن ,Arabeyes Technical Dictionary
Outside-in testing,  ,Arabeyes Technical Dictionary
Outsourcing,  ,Arabeyes Technical Dictionary
Overclocking, فيض الميقاتية ,Arabeyes Technical Dictionary
Overflow, فيض ,Arabeyes Technical Dictionary
Overhead, فوقاني ,Arabeyes Technical Dictionary
Overlap,  ,Arabeyes Technical Dictionary
Overlapping, تراكب ,Arabeyes Technical Dictionary
Overlay,  ,Arabeyes Technical Dictionary
Overload, إعادة التعريف ,Arabeyes Technical Dictionary
Overloading,  ,Arabeyes Technical Dictionary
Override, تجاوز ,Arabeyes Technical Dictionary
Overriding,  ,Arabeyes Technical Dictionary
Overrun,  ,Arabeyes Technical Dictionary
Overrun screw,  ,Arabeyes Technical Dictionary
Overuse strain injury,  ,Arabeyes Technical Dictionary
Overview,  ,Arabeyes Technical Dictionary
Overwrite, كتابة فوقية،كتابة على ,Arabeyes Technical Dictionary
Own,  ,Arabeyes Technical Dictionary
Owner, مالك ,Arabeyes Technical Dictionary
Pack, علبة ,Arabeyes Technical Dictionary
Package, حزمة ,Arabeyes Technical Dictionary
Packager,  ,Arabeyes Technical Dictionary
Packed decimal,  ,Arabeyes Technical Dictionary
Packet, رزمة ,Arabeyes Technical Dictionary
Packet driver,  ,Arabeyes Technical Dictionary
Packet mode, نمط رزمة،نمظ حزمة ,Arabeyes Technical Dictionary
Packet radio,  ,Arabeyes Technical Dictionary
Packet sniffer, مستنشق الحزمة ,Arabeyes Technical Dictionary
Packet-switched, تبديلي الحزمة ,Arabeyes Technical Dictionary
Packet Switching,  ,Arabeyes Technical Dictionary
Packet switching, إبدال الحزمة،إبدال الرزمة ,Arabeyes Technical Dictionary
Packet writing, كتابة الحزمة،كتابة الرزمة ,Arabeyes Technical Dictionary
Padded cell,  ,Arabeyes Technical Dictionary
Padding,  ,Arabeyes Technical Dictionary
Page, صفحة ,Arabeyes Technical Dictionary
Pagebreak, إنطلاقة صفحة جديدة ,Arabeyes Technical Dictionary
Paged, صفحيً ,Arabeyes Technical Dictionary
Paged address, عنوان صفحيً ,Arabeyes Technical Dictionary
Paged memory, ذاكرة صفحيًة ,Arabeyes Technical Dictionary
Page fault, خطأ الصفحة ,Arabeyes Technical Dictionary
Page frame, إطار الصفحة ,Arabeyes Technical Dictionary
Page in, صفحة داخلة ,Arabeyes Technical Dictionary
Pagelet,  ,Arabeyes Technical Dictionary
Page mode, نمط صفحي ,Arabeyes Technical Dictionary
Page out, صفحة خارجة ,Arabeyes Technical Dictionary
Pager,  ,Arabeyes Technical Dictionary
Pages,  ,Arabeyes Technical Dictionary
Paging,  ,Arabeyes Technical Dictionary
Pain in the net,  ,Arabeyes Technical Dictionary
Paint, دهن، صباغة ,Arabeyes Technical Dictionary
Pair, زوج ,Arabeyes Technical Dictionary
Palette, لوحة ألوان ,Arabeyes Technical Dictionary
Palettes,  ,Arabeyes Technical Dictionary
Palette window, إطار لوحة الألوان ,Arabeyes Technical Dictionary
Palmtop,  ,Arabeyes Technical Dictionary
Pane, لوح ,Arabeyes Technical Dictionary
Panel, لوحة ,Arabeyes Technical Dictionary
Panelize,  ,Arabeyes Technical Dictionary
Panic,  ,Arabeyes Technical Dictionary
Panic message, رسالة إرتياع، رسالة ذعر ,Arabeyes Technical Dictionary
Paper, ورق ,Arabeyes Technical Dictionary
Papermail,  ,Arabeyes Technical Dictionary
Paper-net,  ,Arabeyes Technical Dictionary
Paper tape, شريط ورقي ,Arabeyes Technical Dictionary
Paraconsistent probability,  ,Arabeyes Technical Dictionary
Paradigm,  ,Arabeyes Technical Dictionary
Paradox, متناقِضة ,Arabeyes Technical Dictionary
Paragraph, فقرة ,Arabeyes Technical Dictionary
Parallel, متوازِ ,Arabeyes Technical Dictionary
Parallel computer, حاسوب متواز (التشغيل) ,Arabeyes Technical Dictionary
Parallel computing, الحوسبة المتوازية (التشغيل) ,Arabeyes Technical Dictionary
Parallelism, توازي ,Arabeyes Technical Dictionary
Parallelogram, متوازي الأضلاع ,Arabeyes Technical Dictionary
Parallelograms, مُتَوازِية الأَضْلاع ,Arabeyes Technical Dictionary
Parallel port, منفذ متوازي ,Arabeyes Technical Dictionary
Parallel processing, إجراء متواز،معالجة متوازية ,Arabeyes Technical Dictionary
Parallel processor, معالج متواز ,Arabeyes Technical Dictionary
Parallel random access machine, مكنة نفاذ عشوائي متواز ,Arabeyes Technical Dictionary
Parallel reduction, تنقيص، تقليل متواز ,Arabeyes Technical Dictionary
Parallel resource, مورد متوازِ ,Arabeyes Technical Dictionary
Parallel-service, خدمة متوازية ,Arabeyes Technical Dictionary
Parameter, مُعامِل ,Arabeyes Technical Dictionary
Parameters,  ,Arabeyes Technical Dictionary
Parametric, موسطي ,Arabeyes Technical Dictionary
Parametric polymorphism, تعددية الأشكال الموسطة ,Arabeyes Technical Dictionary
Paranoid programming, برمجة جنون الإرتياب ,Arabeyes Technical Dictionary
Parcel, صرًة،بالة ,Arabeyes Technical Dictionary
Parent, أبوي ,Arabeyes Technical Dictionary
Parent directory, المجلّد الأم ,Arabeyes Technical Dictionary
Parentheses, قَوسان ,Arabeyes Technical Dictionary
Parent level,  ,Arabeyes Technical Dictionary
Parent process,  ,Arabeyes Technical Dictionary
Parent structure,  ,Arabeyes Technical Dictionary
Parent window, الإطار الأصل ,Arabeyes Technical Dictionary
Parity, زوجية ,Arabeyes Technical Dictionary
Parity bi,  ,Arabeyes Technical Dictionary
Parity bit, بِت التزاوج،بِت الزوجية ,Arabeyes Technical Dictionary
Parity error, خطأ الزوجيًة ,Arabeyes Technical Dictionary
Parse, تحليل ,Arabeyes Technical Dictionary
Parser, محلًل،معرب ,Arabeyes Technical Dictionary
Parser generator,  ,Arabeyes Technical Dictionary
Parsing, تحليل ,Arabeyes Technical Dictionary
Partial, جزئي،منحاز ,Arabeyes Technical Dictionary
Partial equivalence relation,  ,Arabeyes Technical Dictionary
Partial evaluation, تخمين جزئي،تثمين جزئي ,Arabeyes Technical Dictionary
Partial function, دالًة جزئية ,Arabeyes Technical Dictionary
Partial key, مفاح جزئي ,Arabeyes Technical Dictionary
Partially ordered set, زمرة جزئية الترتيب ,Arabeyes Technical Dictionary
Partial ordering, ترتيب جزئي ,Arabeyes Technical Dictionary
Participants, مشاركون ,Arabeyes Technical Dictionary
Particle, جُسَيم ,Arabeyes Technical Dictionary
Partition, قسم ,Arabeyes Technical Dictionary
Partitioned data set,  ,Arabeyes Technical Dictionary
Partitioning, تجزئة،تقسيم ,Arabeyes Technical Dictionary
Partition Table,  ,Arabeyes Technical Dictionary
Pass, تمرير ,Arabeyes Technical Dictionary
Passcode, كلمة العبور ,Arabeyes Technical Dictionary
Passing,  ,Arabeyes Technical Dictionary
Passive, سلبي ,Arabeyes Technical Dictionary
Passive grab,  ,Arabeyes Technical Dictionary
Passive matrix display, معراض ذو مصفوفة سلبي ,Arabeyes Technical Dictionary
Passkey,  ,Arabeyes Technical Dictionary
Passphrase, عبارة سرّ ,Arabeyes Technical Dictionary
Password, كلمة سرّ ,Arabeyes Technical Dictionary
Password aging, تقادم كلمة السر ,Arabeyes Technical Dictionary
Password field, حقل كلمة السر ,Arabeyes Technical Dictionary
Paste, إلصاق ,Arabeyes Technical Dictionary
Patch, رقعة ,Arabeyes Technical Dictionary
Patch (noun), رقعة ,Arabeyes Technical Dictionary
Patch pumpkin,  ,Arabeyes Technical Dictionary
Patch (verb), ترقيع ,Arabeyes Technical Dictionary
Path, مسار ,Arabeyes Technical Dictionary
Path coverage testing,  ,Arabeyes Technical Dictionary
Pathname, اسم المسار ,Arabeyes Technical Dictionary
Pathname separator, فاصل اسم المسار ,Arabeyes Technical Dictionary
Paths, طرقات ,Arabeyes Technical Dictionary
Patience, صبر ,Arabeyes Technical Dictionary
Pattern, نمط ,Arabeyes Technical Dictionary
Pattern matching, توافق الأسلوب ,Arabeyes Technical Dictionary
Pattern recognition,  ,Arabeyes Technical Dictionary
Pause, توقف مؤقت ,Arabeyes Technical Dictionary
Paused, متوقف  (وقتياً)،مؤقت التوقيف ,Arabeyes Technical Dictionary
Payload,  ,Arabeyes Technical Dictionary
Peak indicator, مؤشّر الشّفافيّة ,Arabeyes Technical Dictionary
Pearson Correlation,  ,Arabeyes Technical Dictionary
Peephole optimisation,  ,Arabeyes Technical Dictionary
Peer, نظير ,Arabeyes Technical Dictionary
Peer-to-peer, نظير-الى-نظير ,Arabeyes Technical Dictionary
Pen, قلم ,Arabeyes Technical Dictionary
Pending signal,  ,Arabeyes Technical Dictionary
Pending signals, إلغاء التنزيلات المتبقية؟ ,Arabeyes Technical Dictionary
Percent, بالمئة ,Arabeyes Technical Dictionary
Percentage, مئوية ,Arabeyes Technical Dictionary
Percentual, مئوي ,Arabeyes Technical Dictionary
Perceptron,  ,Arabeyes Technical Dictionary
Perf,  ,Arabeyes Technical Dictionary
Performance,  ,Arabeyes Technical Dictionary
Period, دورة ,Arabeyes Technical Dictionary
Periodic, دورية ,Arabeyes Technical Dictionary
Periodic group, مجموع دوري ,Arabeyes Technical Dictionary
Peripheral, طرفي ,Arabeyes Technical Dictionary
Peripheral device, جهاز طرفي ,Arabeyes Technical Dictionary
Perl, بيرل ,Arabeyes Technical Dictionary
Perl Script, نص بيرل ,Arabeyes Technical Dictionary
Permanent, دائم ,Arabeyes Technical Dictionary
Permanent file, ملف دائم ,Arabeyes Technical Dictionary
Permanent link, رابط دائم ,Arabeyes Technical Dictionary
Per-message,  ,Arabeyes Technical Dictionary
Permission,  ,Arabeyes Technical Dictionary
Permutation, مبادلة ,Arabeyes Technical Dictionary
Perplexity, إرباك،حيرة ,Arabeyes Technical Dictionary
Persistence, استمرار ,Arabeyes Technical Dictionary
Persistent, مستمر ,Arabeyes Technical Dictionary
Persistent link,  ,Arabeyes Technical Dictionary
Persistent memory, ذاكرة مستمرة ,Arabeyes Technical Dictionary
Personal,  ,Arabeyes Technical Dictionary
Personal computer, حاسوب شخصي ,Arabeyes Technical Dictionary
Personal Package Archive, أرشيف الحزم الشخصي ,Arabeyes Technical Dictionary
Perspective, فرجة،منظور ,Arabeyes Technical Dictionary
Pessimising compiler,  ,Arabeyes Technical Dictionary
Peta-,  ,Arabeyes Technical Dictionary
Petabyte,  ,Arabeyes Technical Dictionary
Petaflops,  ,Arabeyes Technical Dictionary
Phase, طور ,Arabeyes Technical Dictionary
Phase alternating line,  ,Arabeyes Technical Dictionary
Phase Change Memory,  ,Arabeyes Technical Dictionary
Philippines, الفيليبين ,Arabeyes Technical Dictionary
Philosophy, فلسفة ,Arabeyes Technical Dictionary
Phishing,  ,Arabeyes Technical Dictionary
Phone, هاتف،يهتف ,Arabeyes Technical Dictionary
Phone book,  ,Arabeyes Technical Dictionary
Phone mail, بريد هاتفي ,Arabeyes Technical Dictionary
Phosphor fatigue,  ,Arabeyes Technical Dictionary
Phyiscal,  ,Arabeyes Technical Dictionary
Physical, محسوس،ملموس،حقيقي الوجود ,Arabeyes Technical Dictionary
Physical address, العنوان الملموس ,Arabeyes Technical Dictionary
Physical addressing, عنونة ملموسة ,Arabeyes Technical Dictionary
Physical file, ملف ملموس ,Arabeyes Technical Dictionary
Physical layer, الطبقة الملموسة ,Arabeyes Technical Dictionary
Physical memory, الذاكرة الملموسة،الذاكرة الموجودة حقيقياً ,Arabeyes Technical Dictionary
Physical memory address, عنوان الذاكرة الملموسة ,Arabeyes Technical Dictionary
Pica,  ,Arabeyes Technical Dictionary
Pi-calculus,  ,Arabeyes Technical Dictionary
Pick aperture,  ,Arabeyes Technical Dictionary
Picker button,  ,Arabeyes Technical Dictionary
Picker Settings, اختر الإعدادات ,Arabeyes Technical Dictionary
Picking, إختيار،إنتقاء ,Arabeyes Technical Dictionary
Pico-,  ,Arabeyes Technical Dictionary
Picosecond,  ,Arabeyes Technical Dictionary
Pictogram,  ,Arabeyes Technical Dictionary
Pictograph,  ,Arabeyes Technical Dictionary
Picture, صورة ,Arabeyes Technical Dictionary
Picture element, عنصر صورة ,Arabeyes Technical Dictionary
Pictures,  ,Arabeyes Technical Dictionary
PID, رمز المهمة ,Arabeyes Technical Dictionary
Pie, فطيرة /ج فطائر ,Arabeyes Technical Dictionary
Piggybacking,  ,Arabeyes Technical Dictionary
Pilot device,  ,Arabeyes Technical Dictionary
Pin, إبرة :: سلّة ,Arabeyes Technical Dictionary
Pin feed,  ,Arabeyes Technical Dictionary
Ping,  ,Arabeyes Technical Dictionary
Ping-flood,  ,Arabeyes Technical Dictionary
Pinging,  ,Arabeyes Technical Dictionary
Ping-pong, أخذ و رد ,Arabeyes Technical Dictionary
Pin-out,  ,Arabeyes Technical Dictionary
Pipe, أنبوب ,Arabeyes Technical Dictionary
Pipeline,  ,Arabeyes Technical Dictionary
Pipeline break,  ,Arabeyes Technical Dictionary
Pipelined,  ,Arabeyes Technical Dictionary
Pipeline processing, معالجة تواردية ,Arabeyes Technical Dictionary
Pipeline stall,  ,Arabeyes Technical Dictionary
Pipelining, مواردة ,Arabeyes Technical Dictionary
Piping,  ,Arabeyes Technical Dictionary
Piracy, قرصنة ,Arabeyes Technical Dictionary
Pirate, قرصان ,Arabeyes Technical Dictionary
Pitch, خطوة ,Arabeyes Technical Dictionary
Pixel, بكسل ,Arabeyes Technical Dictionary
Pixelize,  ,Arabeyes Technical Dictionary
Pixels, عنصورات ,Arabeyes Technical Dictionary
